tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date,exoplanet_status
16288184,1049.01,TOI-1049.01,1049,16288184.01,1,KP,11.0657,0.006,-0.006,1,0,16h55m04.52s,253.768848,,,,-28d42m38.1s,-28.710584,,,,-8.568,0.1,-0.1,1.0,0.0,-5.562,0.055,-0.055,1.0,0.0,2459363.821393,0.000699,-0.000699,1,0,2.1805277,2.7e-06,-2.7e-06,1,0,2.969175,0.040721,-0.040721,1,0,16340.1353205,426.89557,-426.89557,1,0,16.808853,0.8821375,-0.8821375,1,0,1770.4650539,,,,,1654.404068,,,,,314.995,7.0655,-7.0655,1,0,6599.0,200.0,-200.0,1,0,4.21017,1.96411,-1.96411,1,0,1.2714601,0.0635578,-0.0635578,1,0,,2019-07-15 19:20:04,2022-03-30 16:02:02,2025-09-28 22:48:44,1.0
144065872,105.01,TOI-105.01,105,144065872.01,1,KP,9.4995,0.006,-0.006,1,0,22h29m49.88s,337.457824,,,,-48d00m11.16s,-48.003099,,,,91.976,0.052,-0.052,1.0,0.0,-6.861,0.069,-0.069,1.0,0.0,2459084.58501,0.00011,-0.00011,1,0,2.1846669,5e-07,-5e-07,1,0,2.86528,0.0090748,-0.0090748,1,0,11708.0228549,34.928566,-34.928566,1,0,13.7028527,0.6619751,-0.6619751,1,0,1362.1381428,,,,,1549.4409801,,,,,137.544,0.7905,-0.7905,1,0,5630.0,,,1,0,4.37759,,,1,0,1.23824,0.0596985,-0.0596985,1,0,,2018-09-05 18:49:20,2025-03-25 16:00:01,2025-09-28 22:48:44,1.0
66818296,1050.01,TOI-1050.01,1050,66818296.01,1,KP,11.0261,0.006,-0.006,1,0,15h59m50.94s,239.962248,,,,-28d03m42.46s,-28.061794,,,,-8.1,0.102,-0.102,1.0,0.0,-9.639,0.055,-0.055,1.0,0.0,2459355.54563,0.000257,-0.000257,1,0,3.7354838,2.1e-06,-2.1e-06,1,0,4.142,0.045,-0.045,1,0,17030.0,0.271732,-0.271732,1,0,21.2315,1.19579,-1.19579,1,0,1292.19,,,,,1670.0,,,,,405.908,8.6,-8.6,1,0,6650.0,,,1,0,4.1639,,,1,0,1.57,0.09,-0.09,1,0,,2019-07-15 19:20:05,2022-10-05 10:10:01,2025-09-28 22:48:44,1.0
259863352,1051.01,TOI-1051.01,1051,259863352.01,1,FA,7.1278,0.006,-0.006,1,0,02h41m27.83s,40.365939,,,,-71d27m45.9s,-71.462749,,,,168.17,2.0,-2.0,1.0,0.0,-56.04,2.0,-2.0,1.0,0.0,2458657.736625,0.007425,-0.007425,1,0,21.701669,0.0095323,-0.0095323,1,0,8.2676424,0.5088978,-0.5088978,1,0,211.6567325,25.132692,-25.132692,1,0,2.3751494,0.6983451,-0.6983451,1,0,52.095,,,,,685.2,,,,,53.19149,,,1,0,5625.0,80.0,-80.0,1,0,4.438,,,1,0,1.56486,0.186629,-0.186629,1,0,,2019-08-16 20:20:45,2024-09-17 10:08:02,2025-09-28 22:48:44,0.0
317060587,1052.01,TOI-1052.01,1052,317060587.01,1,CP,9.0197,0.006,-0.006,1,0,22h30m02.47s,337.510274,,,,-75d38m47.62s,-75.646561,,,,-63.327,0.046,-0.046,1.0,0.0,-1.942,0.044,-0.044,1.0,0.0,2458332.941229,0.002642,-0.002642,1,0,9.139804,0.0001109,-0.0001109,1,0,3.0912936,0.6627002,-0.6627002,1,0,358.4157801,33.721474,-33.721474,1,0,3.0629855,2.8175755,-2.8175755,1,0,243.011763,,,,,1006.9932829,,,,,129.804,0.5575,-0.5575,1,0,5958.2,76.0,-76.0,1,0,4.34,0.12,-0.12,1,0,1.58,0.165123,-0.165123,1,0,,2019-08-16 20:20:47,2023-07-24 12:03:31,2025-09-28 22:48:44,1.0
112395568,1053.01,TOI-1053.01,1053,112395568.01,1,FP,8.8849,0.006,-0.006,1,0,19h23m54.51s,290.977117,,,,-33d21m05.1s,-33.351416,,,,-18.692,0.065,-0.065,1.0,0.0,-8.192,0.059,-0.059,1.0,0.0,2458657.999179,0.001553,-0.001553,1,0,5.742625,0.000621,-0.000621,1,0,2.860293,0.230499,-0.230499,1,0,1105.760867,87.92673,-87.92673,1,0,13.088532,3.636668,-3.636668,1,0,,,,,,,,,,,263.729,2.8735,-2.8735,1,0,5664.0,188.0,-188.0,1,0,3.26574,0.355261,-0.355261,1,0,3.86959,0.644568,-0.644568,1,0,,2019-08-16 20:20:42,2024-09-19 10:08:01,2025-09-28 22:48:44,0.0
366989877,1054.01,TOI-1054.01,1054,366989877.01,1,CP,8.4362,0.006,-0.006,1,0,20h08m27.4s,302.114174,,,,-54d19m03s,-54.317501,,,,1.594,0.054,-0.054,1.0,0.0,-15.903,0.049,-0.049,1.0,0.0,2460122.700139,0.019948,-0.019948,1,0,15.5077855,0.0002372,-0.0002372,1,0,4.565,0.427,-0.427,1,0,513.0,25.4443,-25.4443,1,0,2.43432,0.142957,-0.142957,1,0,88.0718,,,,,853.0,,,,,88.4343,0.28175,-0.28175,1,0,6122.0,194.0,-194.0,1,0,4.30881,0.268555,-0.268555,1,0,1.17,0.05,-0.05,1,0,,2019-08-16 20:20:48,2023-09-14 16:02:01,2025-09-28 22:48:44,1.0
320004517,1055.01,TOI-1055.01,1055,320004517.01,1,CP,8.0888,0.006,-0.006,1,0,19h33m08.79s,293.286615,,,,-54d31m57.82s,-54.532728,,,,108.439,0.074,-0.074,1.0,0.0,-82.632,0.052,-0.052,1.0,0.0,2458661.062711,0.000867,-0.000867,1,0,17.4713078,1.76e-05,-1.76e-05,1,0,4.4284819,0.0990118,-0.0990118,1,0,1199.7541483,28.872627,-28.872627,1,0,3.5766828,0.2409907,-0.2409907,1,0,53.3700317,,,,,689.3568807,,,,,57.2651,0.18695,-0.18695,1,0,5783.54,7.82429,-7.82429,1,0,4.49925,0.019231,-0.019231,1,0,0.974669,0.0546984,-0.0546984,1,0,,2019-08-16 20:20:47,2024-10-01 10:08:01,2025-09-28 22:48:44,1.0
38846515,106.01,TOI-106.01,106,38846515.01,1,KP,10.3157,0.006,-0.006,1,0,04h35m50.36s,68.959816,,,,-64d01m37.34s,-64.027039,,,,10.845,0.035,-0.035,1.0,0.0,-0.499,0.052,-0.052,1.0,0.0,2460201.638583,0.000127,-0.000127,1,0,2.8493825,3e-07,-3e-07,1,0,3.567,0.053,-0.053,1,0,8049.0,25.0232,-25.0232,1,0,16.3869,0.734704,-0.734704,1,0,2005.83,,,,,1864.0,,,,,364.411,2.729,-2.729,1,0,6900.0,,,1,0,4.438,,,1,0,1.77,0.08,-0.08,1,0,,2019-05-07 17:42:35,2023-11-16 16:02:02,2025-09-28 22:48:44,1.0
253990973,1061.01,TOI-1061.01,1061,253990973.01,1,FP,9.7345,0.006,-0.006,1,0,18h58m45.34s,284.688908,,,,-41d14m32.94s,-41.242483,,,,24.978,0.089,-0.089,1.0,0.0,-71.79,0.091,-0.091,1.0,0.0,2458654.253249,0.003078,-0.003078,1,0,0.540933,0.000107,-0.000107,1,0,1.674337,0.329757,-0.329757,1,0,257.347459,27.641214,-27.641214,1,0,2.28501,0.57323,-0.57323,1,0,,,,,,,,,,,133.171,0.6935,-0.6935,1,0,5525.0,186.0,-186.0,1,0,4.25342,0.29667,-0.29667,1,0,1.21935,0.16458,-0.16458,1,0,,2019-08-16 20:20:44,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
299799658,1062.01,TOI-1062.01,1062,299799658.01,1,CP,9.478,0.006,-0.006,1,0,02h32m29.03s,38.120968,,,,-78d01m25.26s,-78.023683,,,,107.847,0.045,-0.045,1.0,0.0,30.732,0.042,-0.042,1.0,0.0,2460177.200429,0.001332,-0.001332,1,0,4.1150576,5.6e-06,-5.6e-06,1,0,1.08,0.323,-0.323,1,0,487.0,50.8548,-50.8548,1,0,2.30057,0.16833,-0.16833,1,0,77.3573,,,,,826.0,,,,,82.1733,0.1632,-0.1632,1,0,5394.0,185.0,-185.0,1,0,4.50942,0.276077,-0.276077,1,0,0.89,0.05,-0.05,1,0,,2019-08-16 20:20:47,2023-10-16 16:02:02,2025-09-28 22:48:44,1.0
79748331,1064.01,TOI-1064.01,1064,79748331.01,1,CP,10.0059,0.006,-0.006,1,0,19h44m00.94s,296.003935,,,,-47d33m43.31s,-47.56203,,,,-3.457,0.124,-0.124,1.0,0.0,-100.891,0.072,-0.072,1.0,0.0,2458656.668478,0.001185,-0.001185,1,0,6.4438657,1.65e-05,-1.65e-05,1,0,1.9309449,0.3014965,-0.3014965,1,0,1121.9512275,76.157646,-76.157646,1,0,2.460344,1.638728,-1.638728,1,0,60.831305,,,,,712.2812841,,,,,68.0726,0.362,-0.362,1,0,4803.0,178.0,-178.0,1,0,4.52079,2.00348,-2.00348,1,0,0.737189,0.0567035,-0.0567035,1,0,,2019-08-16 20:20:42,2024-04-25 10:08:01,2025-09-28 22:48:44,1.0
79748331,1064.02,TOI-1064.02,1064,79748331.02,2,CP,10.0059,0.006,-0.006,1,0,19h44m00.94s,296.003935,,,,-47d33m43.31s,-47.56203,,,,-3.457,0.124,-0.124,1.0,0.0,-100.891,0.072,-0.072,1.0,0.0,2458664.490132,0.001696,-0.001696,1,0,12.2265595,2.69e-05,-2.69e-05,1,0,2.1904379,0.4219775,-0.4219775,1,0,1206.3693293,86.60944,-86.60944,1,0,2.6014766,1.7533404,-1.7533404,1,0,25.8970378,,,,,575.3502049,,,,,68.0726,0.362,-0.362,1,0,4803.0,178.0,-178.0,1,0,4.52079,2.00348,-2.00348,1,0,0.737189,0.0567035,-0.0567035,1,0,,2019-08-16 20:20:42,2024-04-25 10:08:01,2025-09-28 22:48:44,1.0
7088246,1065.01,TOI-1065.01,1065,7088246.01,1,KP,13.2851,0.006,-0.006,1,0,19h05m28.02s,286.36675,,,,-50d04m02.46s,-50.06735,,,,7.315,0.037,-0.037,1.0,0.0,-0.862,0.029,-0.029,1.0,0.0,2458654.347994,0.002094,-0.002094,1,0,2.160344,0.000276,-0.000276,1,0,1.828854,0.14481,-0.14481,1,0,19357.992992,1487.6189,-1487.6189,1,0,22.503541,17.500204,-17.500204,1,0,,,,,,,,,,,639.004,9.4715,-9.4715,1,0,5780.0,,,1,0,4.32928,,,1,0,1.2,,,1,0,,2019-08-16 20:20:41,2021-10-29 12:59:15,2025-09-28 22:48:44,1.0
201604954,1066.01,TOI-1066.01,1066,201604954.01,1,KP,11.9707,0.006,-0.006,1,0,19h00m23.16s,285.096517,,,,-54d53m36.03s,-54.893341,,,,3.99,0.054,-0.054,1.0,0.0,-37.19,0.042,-0.042,1.0,0.0,2458657.832537,0.001239,-0.001239,1,0,4.606184,0.000392,-0.000392,1,0,3.121643,0.078877,-0.078877,1,0,13793.034867,1031.5532,-1031.5532,1,0,12.962219,0.582183,-0.582183,1,0,,,,,,,,,,,353.891,4.919,-4.919,1,0,5670.0,,,1,0,4.3925,,,1,0,1.07,,,1,0,,2019-08-16 20:20:44,2021-10-29 12:59:15,2025-09-28 22:48:44,1.0
201642601,1067.01,TOI-1067.01,1067,201642601.01,1,KP,13.1686,0.006,-0.006,1,0,19h14m41.28s,288.672005,,,,-59d34m45.66s,-59.57935,,,,3.125,0.031,-0.031,1.0,0.0,6.146,0.029,-0.029,1.0,0.0,2458656.987874,0.000501,-0.000501,1,0,3.1316735,3.3e-06,-3.3e-06,1,0,2.4579197,0.0815638,-0.0815638,1,0,14915.6943722,307.91364,-307.91364,1,0,9.4995191,0.3442331,-0.3442331,1,0,148.6544991,,,,,890.5622134,,,,,263.609,1.659,-1.659,1,0,4351.0,167.0,-167.0,1,0,4.438,,,1,0,0.76701,,,1,0,,2019-08-16 20:20:44,2024-03-14 16:54:32,2025-09-28 22:48:44,1.0
6663331,1068.01,TOI-1068.01,1068,6663331.01,1,KP,13.2887,0.006,-0.006,1,0,18h57m35.94s,284.399762,,,,-49d08m18.65s,-49.138513,,,,11.096,0.044,-0.044,1.0,0.0,-5.764,0.042,-0.042,1.0,0.0,2458656.633231,0.001251,-0.001251,1,0,3.180362,0.000247,-0.000247,1,0,2.111521,0.106258,-0.106258,1,0,21192.463324,682.47424,-682.47424,1,0,13.446487,0.600679,-0.600679,1,0,,,,,,,,,,,535.383,7.8145,-7.8145,1,0,5498.0,,,1,0,4.47934,,,1,0,0.92,,,1,0,,2019-08-16 20:20:41,2021-10-29 12:59:15,2025-09-28 22:48:44,1.0
31858843,1069.01,TOI-1069.01,1069,31858843.01,1,KP,10.4293,0.006,-0.006,1,0,19h17m55.01s,289.479212,,,,-32d51m36.45s,-32.860124,,,,-16.778,0.108,-0.108,1.0,0.0,-31.803,0.089,-0.089,1.0,0.0,2460147.378764,0.000256,-0.000256,1,0,2.9776446,8e-07,-8e-07,1,0,2.962,0.099,-0.099,1,0,13022.0,123.052,-123.052,1,0,14.4339,0.765765,-0.765765,1,0,758.324,,,,,1461.0,,,,,197.996,3.038,-3.038,1,0,5703.0,188.0,-188.0,1,0,4.25824,0.298282,-0.298282,1,0,1.22,0.06,-0.06,1,0,,2019-08-16 20:20:41,2023-10-16 16:02:02,2025-09-28 22:48:44,1.0
92352620,107.01,TOI-107.01,107,92352620.01,1,KP,9.6433,0.006,-0.006,1,0,20h55m07.98s,313.783239,,,,-34d08m08.7s,-34.135751,,,,26.376,0.078,-0.078,1.0,0.0,-44.947,0.059,-0.059,1.0,0.0,2460176.993334,0.000449,-0.000449,1,0,3.9502008,2.6e-06,-2.6e-06,1,0,4.444,0.046,-0.046,1,0,13914.0,95.9899,-95.9899,1,0,20.5357,0.899664,-0.899664,1,0,1009.38,,,,,1570.0,,,,,211.211,2.4835,-2.4835,1,0,6153.0,,,1,0,4.18077,,,1,0,1.71,0.07,-0.07,1,0,,2018-09-05 18:49:20,2023-11-15 16:02:02,2025-09-28 22:48:44,1.0
31858844,1070.01,TOI-1070.01,1070,31858844.01,1,FP,15.7114,0.023,-0.023,1,0,19h17m54.85s,289.478541,,,,-32d51m40.78s,-32.861327,,,,,,,,,,,,,,2458655.579241,0.000532,-0.000532,1,0,2.9776152,9.78e-05,-9.78e-05,1,0,3.25697,0.030226,-0.030226,1,0,43218.111683,416.72778,-416.72778,1,0,26.88423,0.196978,-0.196978,1,0,873.27,,,,,1386.5,,,,,,,,1,0,5740.0,,,1,0,4.29219,,,1,0,1.28,,,1,0,,2019-08-16 20:20:41,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
120247528,1071.01,TOI-1071.01,1071,120247528.01,1,KP,11.5803,0.006,-0.006,1,0,18h40m44.2s,280.184169,,,,-58d27m33.8s,-58.459388,,,,-27.094,0.052,-0.052,1.0,0.0,-30.897,0.048,-0.048,1.0,0.0,2458655.394059,0.000376,-0.000376,1,0,3.5544026,2e-06,-2e-06,1,0,2.0550535,0.0377042,-0.0377042,1,0,10164.8753396,290.74887,-290.74887,1,0,13.200677,0.7620152,-0.7620152,1,0,515.0014435,,,,,1214.9876435,,,,,290.198,2.937,-2.937,1,0,5639.0,188.0,-188.0,1,0,4.37172,2.00387,-2.00387,1,0,1.11499,0.0591758,-0.0591758,1,0,,2019-08-16 20:20:42,2025-08-29 16:00:02,2025-09-28 22:48:44,1.0
140830390,1072.01,TOI-1072.01,1072,140830390.01,1,FP,11.7106,0.006,-0.006,1,0,05h02m30.55s,75.627307,,,,-72d54m50.39s,-72.913998,,,,1.679,0.043,-0.043,1.0,0.0,32.797,0.04,-0.04,1.0,0.0,2459211.732146,0.002195,-0.002195,1,0,12.8379689,0.0031236,-0.0031236,1,0,9.8464123,0.1878411,-0.1878411,1,0,10539.0192794,361.00934,-361.00934,1,0,25.4886382,1.376776,-1.376776,1,0,374.129,,,,,1225.0,,,,,703.878,10.696,-10.696,1,0,5765.0,189.0,-189.0,1,0,4.34773,2.00358,-2.00358,1,0,2.4494,0.11699,-0.11699,1,0,,2019-08-16 20:20:43,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
158297421,1073.01,TOI-1073.01,1073,158297421.01,1,CP,13.6699,0.006,-0.006,1,0,19h09m56.26s,287.484402,,,,-49d39m53.79s,-49.664942,,,,3.827,0.058,-0.058,1.0,0.0,4.878,0.038,-0.038,1.0,0.0,2459036.472812,0.001293,-0.001293,1,0,3.9228016,1.22e-05,-1.22e-05,1,0,1.8736007,0.0798146,-0.0798146,1,0,31510.9004906,1047.8658,-1047.8658,1,0,13.3368705,0.4312808,-0.4312808,1,0,91.167589,,,,,788.0973496,,,,,300.67,3.806,-3.806,1,0,4444.0,168.0,-168.0,1,0,4.438,,,1,0,0.6983,,,1,0,,2019-08-16 20:20:43,2021-12-09 10:10:02,2025-09-28 22:48:44,1.0
351601843,1075.01,TOI-1075.01,1075,351601843.01,1,CP,11.1186,0.007,-0.007,1,0,20h39m53.09s,309.971209,,,,-65d26m58.92s,-65.449699,,,,-99.737,0.023,-0.023,1.0,0.0,-59.95,0.039,-0.039,1.0,0.0,2458654.249503,0.000554,-0.000554,1,0,0.6047392,5.6e-06,-5.6e-06,1,0,1.0403847,0.2214539,-0.2214539,1,0,1027.6833479,64.46101,-64.46101,1,0,1.8625587,1.4926332,-1.4926332,1,0,528.0253155,,,,,1222.5973095,,,,,61.4592,0.09435,-0.09435,1,0,4046.0,170.0,-170.0,1,0,4.60963,0.230678,-0.230678,1,0,0.580337,0.0172756,-0.0172756,1,0,,2019-08-16 20:20:48,2024-09-09 10:08:01,2025-09-28 22:48:44,1.0
360742636,1076.01,TOI-1076.01,1076,360742636.01,1,KP,11.2474,0.006,-0.006,1,0,19h38m32.09s,294.633694,,,,-55d19m48.97s,-55.330269,,,,5.382,0.051,-0.051,1.0,0.0,-38.112,0.047,-0.047,1.0,0.0,2458654.163257,0.000119,-0.000119,1,0,2.5495611,7e-07,-7e-07,1,0,2.6173308,0.0193336,-0.0193336,1,0,14921.4021936,81.960434,-81.960434,1,0,12.9171288,0.6510275,-0.6510275,1,0,757.1284067,,,,,1337.8645148,,,,,248.46,2.1455,-2.1455,1,0,5659.0,,,1,0,4.44653,,,1,0,1.03997,0.0519397,-0.0519397,1,0,,2019-08-16 20:20:48,2024-09-09 10:08:01,2025-09-28 22:48:44,1.0
370133522,1078.01,TOI-1078.01,1078,370133522.01,1,CP,10.1165,0.007,-0.007,1,0,20h27m42.88s,306.928646,,,,-56d27m44.23s,-56.462287,,,,424.414,0.073,-0.073,1.0,0.0,-1230.62,0.073,-0.073,1.0,0.0,2458654.10332,0.000362,-0.000362,1,0,0.5182425,4.2e-06,-4.2e-06,1,0,0.8565249,0.0753501,-0.0753501,1,0,831.8920424,40.76848,-40.76848,1,0,1.3485121,0.0900143,-0.0900143,1,0,255.1405815,,,,,1019.3295979,,,,,20.373,0.0192,-0.0192,1,0,3325.0,102.0,-102.0,1,0,4.88693,0.098941,-0.098941,1,0,0.390989,0.0117402,-0.0117402,1,0,,2019-08-16 20:20:48,2024-09-09 10:08:01,2025-09-28 22:48:44,1.0
50365310,1000.01,TOI-1000.01,1000,50365310.01,1,FP,9.604,0.013,-0.013,1,0,07h29m25.85s,112.357708,,,,-12d41m45.46s,-12.69596,,,,-5.964,0.085,-0.085,1.0,0.0,-0.076,0.072,-0.072,1.0,0.0,2459229.630046,0.001657,-0.001657,1,0,2.1713484,0.0002637,-0.0002637,1,0,2.0172196,0.3195879,-0.3195879,1,0,656.8860989,37.77821,-37.77821,1,0,5.8181633,1.9105465,-1.9105465,1,0,22601.9485814,,,,,3127.2040524,,,,,485.735,11.9515,-11.9515,1,0,10249.0,264.7,-264.7,1,0,4.19,0.07,-0.07,1,0,2.16986,0.0725729,-0.0725729,1,0,,2019-07-24 15:58:33,2024-09-09 10:08:01,2025-09-28 22:48:44,0.0
124709665,1002.01,TOI-1002.01,1002,124709665.01,1,FP,9.299501,0.058,-0.058,1,0,06h58m54.47s,104.726966,,,,-10d34m49.64s,-10.580455,,,,-1.462,0.206,-0.206,1.0,0.0,-2.249,0.206,-0.206,1.0,0.0,2459224.687802,0.000625,-0.000625,1,0,1.8675574,3e-06,-3e-06,1,0,1.408,0.184,-0.184,1,0,1500.0,1.7584,-1.7584,1,0,23.7529,,,1,0,2860.61,,,,,2037.0,,,,,943.109,106.333,-106.333,1,0,8924.0,124.0,-124.0,1,0,,,,1,0,5.73,,,1,0,,2019-07-24 15:58:33,2022-07-11 16:02:02,2025-09-28 22:48:44,0.0
106997505,1003.01,TOI-1003.01,1003,106997505.01,1,FP,9.3003,0.037,-0.037,1,0,07h22m14.39s,110.559945,,,,-25d12m25.26s,-25.207017,,,,-0.939,0.041,-0.041,1.0,0.0,1.64,0.055,-0.055,1.0,0.0,2458493.3957,0.00535,-0.00535,1,0,2.74323,0.00108,-0.00108,1,0,3.167,0.642,-0.642,1,0,383.41,0.781988,-0.781988,1,0,,,,1,0,1177.36,,,,,1631.0,,,,,7728.17,1899.57,-1899.57,1,0,5388.5,567.0,-567.0,1,0,4.15,1.64,-1.64,1,0,,,,1,0,,2019-07-24 15:58:33,2022-02-23 10:10:02,2025-09-28 22:48:44,0.0
238597883,1004.01,TOI-1004.01,1004,238597883.01,1,FP,9.1355,0.006,-0.006,1,0,08h08m42.77s,122.178195,,,,-48d48m10.12s,-48.802811,,,,-4.496,0.069,-0.069,1.0,0.0,9.347,0.062,-0.062,1.0,0.0,2459987.047262,0.003748,-0.003748,1,0,3.5730141,1.28e-05,-1.28e-05,1,0,3.37,1.029,-1.029,1,0,755.0,1306.55,-1306.55,1,0,11.3113,3.24714,-3.24714,1,0,54679.3,,,,,4260.0,,,,,356.437,4.6175,-4.6175,1,0,9219.0,171.1,-171.1,1,0,4.14,0.07,-0.07,1,0,2.15,0.06,-0.06,1,0,,2019-07-24 15:58:33,2024-09-09 10:08:01,2025-09-28 22:48:44,0.0
169904935,1005.01,TOI-1005.01,1005,169904935.01,1,FP,9.1309,0.006,-0.006,1,0,08h02m49.15s,120.704811,,,,-11d06m05.48s,-11.101521,,,,-26.932,1.935,-1.935,1.0,0.0,-2.901,2.06,-2.06,1.0,0.0,2459985.156855,0.000581,-0.000581,1,0,4.5505945,3.1e-06,-3.1e-06,1,0,2.654,0.339,-0.339,1,0,3731.0,123.723,-123.723,1,0,7.10841,0.474611,-0.474611,1,0,414.775,,,,,1257.0,,,,,100.711,14.121,-14.121,1,0,5613.0,179.9,-179.9,1,0,,,,1,0,1.09,0.07,-0.07,1,0,,2019-07-24 15:58:33,2025-07-08 10:08:01,2025-09-28 22:48:44,0.0
156115721,1006.01,TOI-1006.01,1006,156115721.01,1,FP,9.2386,0.006,-0.006,1,0,08h17m26.22s,124.359239,,,,-27d16m24.68s,-27.273521,,,,-29.1,2.6,-2.6,1.0,0.0,-6.8,2.2,-2.2,1.0,0.0,2459229.984579,0.002159,-0.002159,1,0,2.5047918,0.0004076,-0.0004076,1,0,4.3797563,0.1036554,-0.1036554,1,0,2270.5402194,81.38088,-81.38088,1,0,8.6950898,8.438766,-8.438766,1,0,1750.932635,,,,,1649.8220699,,,,,,,,1,0,6616.0,200.0,-200.0,1,0,,,,1,0,1.53429,1.4887,-1.4887,1,0,,2019-07-24 15:58:33,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
440801822,1008.01,TOI-1008.01,1008,440801822.01,1,FP,8.9362,0.012,-0.012,1,0,07h17m31.88s,109.382839,,,,+13d23m42.79s,13.395219,,,,-17.9,1.1,-1.1,1.0,0.0,1.3,1.0,-1.0,1.0,0.0,2460258.236122,0.002805,-0.002805,1,0,2.0483755,5.5e-06,-5.5e-06,1,0,2.767,0.861,-0.861,1,0,483.0,41.94,-41.94,1,0,3.19621,,,1,0,5644.4,,,,,,,,,,144.297,,,1,0,6858.5,584.6,-584.6,1,0,4.2,1.9,-1.9,1,0,1.57,,,1,0,,2019-07-24 15:58:33,2023-12-08 16:02:02,2025-09-28 22:48:44,0.0
231663901,101.01,TOI-101.01,101,231663901.01,1,KP,12.4069,0.006,-0.006,1,0,21h14m56.88s,318.737012,,,,-55d52m18.71s,-55.871863,,,,12.641,0.044,-0.044,1.0,0.0,-16.011,0.041,-0.041,1.0,0.0,2458326.009117,0.000132,-0.000132,1,0,1.4303699,8e-07,-8e-07,1,0,1.6165994,0.0192089,-0.0192089,1,0,18960.7122944,184.79134,-184.79134,1,0,13.1874503,0.6576402,-0.6576402,1,0,1281.2408254,,,,,1525.9048089,,,,,375.31,4.411,-4.411,1,0,5600.0,,,1,0,4.48851,,,1,0,0.890774,0.0438467,-0.0438467,1,0,,2018-09-05 18:49:20,2024-09-06 10:08:02,2025-09-28 22:48:44,1.0
139853601,1010.01,TOI-1010.01,1010,139853601.01,1,FP,8.45086,0.006,-0.006,1,0,07h29m10.56s,112.293981,,,,-21d49m58.48s,-21.832912,,,,-5.746,0.176,-0.176,1.0,0.0,4.502,0.261,-0.261,1.0,0.0,2459228.878101,0.000791,-0.000791,1,0,0.6808702,3.9e-05,-3.9e-05,1,0,2.4634563,0.0557065,-0.0557065,1,0,1507.8006889,39.971123,-39.971123,1,0,5.9115908,1.5360428,-1.5360428,1,0,87140.6995884,,,,,4382.0266062,,,,,485.122,36.246,-36.246,1,0,9438.0,782.0,-782.0,1,0,,,,1,0,1.0,,,1,0,,2019-07-24 15:58:33,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
97700520,1013.01,TOI-1013.01,1013,97700520.01,1,FP,7.6095,0.006,-0.006,1,0,07h09m08.66s,107.286063,,,,-31d56m00.68s,-31.933523,,,,-3.973,0.063,-0.063,1.0,0.0,7.061,0.071,-0.071,1.0,0.0,2459232.248322,0.000512,-0.000512,1,0,5.4255548,0.0002073,-0.0002073,1,0,3.9637474,0.0211401,-0.0211401,1,0,14939.6342222,238.97354,-238.97354,1,0,,,,1,0,273.5880696,,,,,1037.2753045,,,,,510.295,9.32,-9.32,1,0,8868.7,809.8,-809.8,1,0,,,,1,0,,,,1,0,,2019-07-24 15:58:33,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
